id_student,code_module,code_presentation,avg_clicks,total_clicks,active_weeks,days_diff,score,is_submitted,is_late,is_high_activity,risk_label,final_result,highest_education,disability,gender,age_band,region
629692,CCC,2014B,188.0,188,1,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Western Region
629692,CCC,2014J,61.5,246,4,3.0,100.0,1,1,0,0,Distinction,A Level or Equivalent,N,M,0-35,North Western Region
629692,FFF,2014B,54.5,218,4,-1.0,78.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
629693,FFF,2014B,92.5,370,4,-2.0,86.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,London Region
629694,CCC,2014B,39.5,79,2,2.0,50.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,Wales
629696,CCC,2014B,103.0,412,4,2.0,100.0,1,1,1,1,Withdrawn,HE Qualification,N,M,0-35,Wales
629696,CCC,2014J,1.0,2,2,-19.0,100.0,1,0,0,0,Distinction,HE Qualification,N,M,0-35,Wales
629696,DDD,2014B,14.0,56,4,3.0,69.0,1,1,0,0,Distinction,HE Qualification,N,M,0-35,Wales
629699,DDD,2014B,55.0,165,3,-1.0,67.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,South West Region
629702,DDD,2014B,47.333333333333336,142,3,0.0,87.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,Wales
629703,DDD,2014J,135.5,542,4,0.0,95.0,1,0,0,0,Pass,HE Qualification,N,M,35-55,South East Region
629706,DDD,2014B,25.5,51,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Scotland
629710,CCC,2014B,166.75,667,4,2.0,70.0,1,1,0,0,Distinction,HE Qualification,N,M,35-55,North Region
629710,DDD,2014B,100.0,400,4,-1.0,92.0,1,0,0,0,Distinction,HE Qualification,N,M,35-55,North Region
629725,DDD,2014B,51.5,206,4,0.0,81.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
629735,FFF,2014B,4.5,9,2,,,0,0,0,1,Withdrawn,HE Qualification,N,M,0-35,South Region
629736,GGG,2014B,5.5,22,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
629739,FFF,2014B,30.25,121,4,0.0,84.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,London Region
629745,GGG,2014B,131.33333333333334,394,3,,,0,0,1,1,Fail,Lower Than A Level,N,F,0-35,West Midlands Region
629748,CCC,2014J,134.5,269,2,3.0,67.0,1,1,1,1,Withdrawn,A Level or Equivalent,N,F,0-35,East Anglian Region
629753,EEE,2014B,220.66666666666666,662,3,,,0,0,1,0,Pass,A Level or Equivalent,N,M,35-55,Scotland
629762,FFF,2014B,18.0,54,3,-1.0,52.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,South West Region
629766,CCC,2014B,73.33333333333333,220,3,2.0,90.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,South East Region
629767,FFF,2014B,95.75,383,4,0.0,84.0,1,0,0,1,Fail,HE Qualification,N,M,35-55,North Region
629772,GGG,2014B,12.0,24,2,,,0,0,0,0,Pass,Lower Than A Level,N,M,35-55,Yorkshire Region
629773,CCC,2014B,18.25,73,4,2.0,70.0,1,1,0,1,Withdrawn,A Level or Equivalent,Y,M,0-35,South East Region
629773,DDD,2014B,17.5,70,4,0.0,95.0,1,0,0,1,Withdrawn,A Level or Equivalent,Y,M,0-35,South East Region
629777,GGG,2014B,37.25,149,4,,,0,0,0,0,Pass,Lower Than A Level,N,F,35-55,Yorkshire Region
629779,GGG,2014B,3.5,7,2,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,South West Region
629798,CCC,2014B,57.75,231,4,2.0,70.0,1,1,0,1,Withdrawn,Lower Than A Level,N,M,0-35,South East Region
629813,GGG,2014B,32.0,64,2,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,East Anglian Region
629818,FFF,2014J,153.75,615,4,0.0,88.0,1,0,1,0,Distinction,A Level or Equivalent,N,M,35-55,Wales
629820,GGG,2014B,13.0,13,1,,,0,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,South West Region
629822,CCC,2014J,14.5,58,4,3.0,11.0,1,1,0,1,Withdrawn,Lower Than A Level,Y,M,0-35,East Anglian Region
629822,DDD,2014B,23.75,95,4,-1.0,90.0,1,0,0,0,Pass,Lower Than A Level,Y,M,0-35,East Anglian Region
629835,BBB,2014B,36.333333333333336,109,3,-1.0,67.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,Wales
629852,EEE,2014J,59.75,239,4,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,South East Region
629853,GGG,2014B,11.0,44,4,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
629862,CCC,2014B,143.5,574,4,2.0,70.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,West Midlands Region
629862,EEE,2014J,48.0,192,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,West Midlands Region
629867,FFF,2014B,49.0,196,4,-2.0,88.0,1,0,0,1,Fail,A Level or Equivalent,N,M,35-55,West Midlands Region
629870,BBB,2014B,18.0,54,3,0.0,60.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,East Anglian Region
629873,FFF,2014B,176.25,705,4,-1.0,98.0,1,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,Yorkshire Region
629876,DDD,2014B,55.5,222,4,-2.0,88.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,South West Region
629877,DDD,2014B,95.25,381,4,-3.0,89.0,1,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,London Region
629878,DDD,2014J,47.75,191,4,-6.0,80.0,1,0,0,1,Fail,Lower Than A Level,N,M,35-55,South Region
629879,FFF,2014B,37.5,75,2,6.0,60.0,1,1,0,1,Fail,Lower Than A Level,Y,M,0-35,Wales
629881,FFF,2014B,139.25,557,4,0.0,74.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
629886,BBB,2014B,176.33333333333334,529,3,-9.0,56.0,1,0,0,0,Pass,Lower Than A Level,N,F,35-55,Scotland
629887,CCC,2014B,44.0,44,1,,,0,0,0,1,Withdrawn,HE Qualification,N,M,0-35,North Western Region
629887,EEE,2014B,3.0,6,2,,,0,0,0,1,Withdrawn,HE Qualification,N,M,0-35,North Western Region
629890,CCC,2014B,76.5,153,2,2.0,90.0,1,1,0,1,Fail,A Level or Equivalent,N,M,35-55,London Region
629891,BBB,2014B,30.25,121,4,-2.0,75.0,1,0,0,0,Distinction,A Level or Equivalent,N,F,0-35,South West Region
629898,DDD,2014B,106.0,424,4,-1.0,87.0,1,0,0,0,Pass,A Level or Equivalent,Y,F,0-35,North Western Region
629906,CCC,2014B,85.75,343,4,,,0,0,1,1,Withdrawn,Lower Than A Level,Y,M,35-55,North Western Region
629906,EEE,2014B,60.0,120,2,,,0,0,0,1,Fail,Lower Than A Level,Y,M,35-55,North Western Region
629907,FFF,2014J,80.75,323,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,35-55,North Western Region
629918,FFF,2014B,34.0,34,1,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,London Region
629921,DDD,2014B,45.0,180,4,-7.0,87.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,Yorkshire Region
629922,FFF,2014J,105.0,420,4,0.0,64.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,London Region
629923,BBB,2014B,36.25,145,4,0.0,65.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,East Anglian Region
629928,FFF,2014B,696.5,2786,4,-8.0,62.0,1,0,1,1,Withdrawn,Lower Than A Level,N,F,0-35,South Region
629936,CCC,2014B,34.0,136,4,2.0,100.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,North Western Region
629938,FFF,2014B,185.0,740,4,-2.0,72.0,1,0,1,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
629944,FFF,2014J,84.5,338,4,0.0,90.0,1,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,North Western Region
629955,DDD,2014B,24.5,49,2,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,North Western Region
629960,GGG,2014B,16.0,16,1,,,0,0,0,1,Fail,A Level or Equivalent,N,F,0-35,East Anglian Region
629961,GGG,2014B,15.0,30,2,,,0,0,0,1,Fail,HE Qualification,N,F,0-35,London Region
629963,GGG,2014B,10.0,20,2,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region
629976,BBB,2014B,25.666666666666668,77,3,-1.0,65.0,1,0,0,1,Withdrawn,HE Qualification,N,F,0-35,Scotland
629990,GGG,2014B,11.0,33,3,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,West Midlands Region
629993,FFF,2014B,168.25,673,4,0.0,78.0,1,0,1,1,Fail,Lower Than A Level,N,M,0-35,South Region
630005,CCC,2014B,38.5,154,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,35-55,Scotland
630008,GGG,2014B,4.0,4,1,,,0,0,0,1,Fail,A Level or Equivalent,N,F,0-35,East Midlands Region
630009,DDD,2014B,64.0,128,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,North Western Region
630012,CCC,2014B,127.0,508,4,2.0,90.0,1,1,1,0,Distinction,A Level or Equivalent,N,M,0-35,London Region
630013,CCC,2014J,54.333333333333336,163,3,3.0,78.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,West Midlands Region
630013,FFF,2014B,142.0,568,4,-3.0,86.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region
630015,FFF,2014B,199.0,796,4,-15.0,58.0,1,0,1,0,Distinction,A Level or Equivalent,N,M,35-55,Ireland
630028,BBB,2014B,17.333333333333332,52,3,-2.0,61.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,London Region
630029,BBB,2014B,16.333333333333332,49,3,-1.0,76.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,London Region
630030,BBB,2014B,1.0,1,1,5.0,65.0,1,1,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
630038,FFF,2014B,111.66666666666667,335,3,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,North Western Region
630045,FFF,2014B,200.75,803,4,0.0,78.0,1,0,1,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
630047,CCC,2014B,253.25,1013,4,2.0,60.0,1,1,1,0,Pass,Lower Than A Level,N,M,0-35,South East Region
630047,EEE,2014B,42.5,170,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,South East Region
630052,BBB,2014B,7.25,29,4,-1.0,87.0,1,0,0,0,Distinction,Lower Than A Level,N,F,0-35,West Midlands Region
630053,BBB,2014B,18.5,74,4,-3.0,73.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,East Midlands Region
630073,CCC,2014J,45.25,181,4,3.0,67.0,1,1,0,1,Withdrawn,HE Qualification,N,M,0-35,Scotland
630073,DDD,2014B,49.25,197,4,-2.0,72.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,Scotland
630083,FFF,2014B,90.0,360,4,-4.0,86.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
630086,CCC,2014B,46.0,184,4,2.0,70.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,Scotland
630086,EEE,2014B,62.5,250,4,,,0,0,0,0,Pass,HE Qualification,N,M,0-35,Scotland
630090,BBB,2014B,140.25,561,4,-2.0,62.0,1,0,0,1,Fail,Lower Than A Level,Y,F,0-35,Wales
630099,GGG,2014B,19.0,76,4,,,0,0,0,0,Pass,Lower Than A Level,N,F,35-55,East Anglian Region
630105,EEE,2014J,121.0,484,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,Scotland
630106,EEE,2014J,137.5,550,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
630108,GGG,2014B,17.333333333333332,52,3,,,0,0,0,0,Pass,HE Qualification,N,F,35-55,London Region
630109,FFF,2014J,85.75,343,4,0.0,72.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,London Region
630129,FFF,2014B,30.5,122,4,-1.0,66.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,Ireland
630137,DDD,2014B,97.5,390,4,-1.0,76.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
630142,AAA,2014J,85.33333333333333,256,3,0.0,88.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,East Anglian Region
630147,BBB,2014B,2.0,2,1,18.0,70.0,1,1,0,1,Fail,Lower Than A Level,N,F,35-55,Scotland
630152,CCC,2014B,31.5,126,4,2.0,30.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,Ireland
630152,DDD,2014B,14.5,58,4,-1.0,69.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,Ireland
630157,CCC,2014B,46.0,184,4,2.0,90.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,London Region
630158,FFF,2014J,204.5,818,4,-1.0,50.0,1,0,1,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
630165,CCC,2014J,51.0,204,4,3.0,67.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Region
630165,EEE,2014B,65.25,261,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
630168,FFF,2014B,125.75,503,4,0.0,86.0,1,0,1,1,Withdrawn,A Level or Equivalent,Y,M,0-35,South East Region
630168,FFF,2014J,80.75,323,4,0.0,88.0,1,0,0,1,Withdrawn,A Level or Equivalent,Y,M,0-35,South East Region
630177,CCC,2014J,23.0,69,3,3.0,67.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,Yorkshire Region
630177,FFF,2014B,79.25,317,4,-2.0,98.0,1,0,0,0,Distinction,HE Qualification,N,M,0-35,Yorkshire Region
630178,CCC,2014B,110.0,440,4,2.0,50.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,South Region
630178,DDD,2014B,27.75,111,4,-1.0,94.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South Region
630186,FFF,2014J,113.25,453,4,-4.0,72.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,East Midlands Region
630195,DDD,2014B,39.0,156,4,-1.0,84.0,1,0,0,1,Withdrawn,A Level or Equivalent,Y,M,0-35,South Region
630200,CCC,2014B,31.666666666666668,95,3,2.0,50.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,East Midlands Region
630200,CCC,2014J,24.0,48,2,3.0,78.0,1,1,0,1,Fail,A Level or Equivalent,N,F,0-35,East Midlands Region
630200,DDD,2014B,25.25,101,4,0.0,64.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Midlands Region
630203,GGG,2014B,8.0,8,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,South East Region
630211,CCC,2014B,162.66666666666666,488,3,2.0,60.0,1,1,1,0,Pass,HE Qualification,N,M,35-55,Ireland
630219,GGG,2014B,15.0,15,1,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
630221,GGG,2014B,15.333333333333334,46,3,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,West Midlands Region
630240,GGG,2014B,1.0,1,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,North Western Region
630242,GGG,2014B,53.5,107,2,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,East Midlands Region
630260,BBB,2014B,10.5,21,2,-2.0,68.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,South East Region
630264,FFF,2014B,183.0,183,1,-1.0,66.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
630269,FFF,2014B,138.5,277,2,3.0,60.0,1,1,0,1,Withdrawn,HE Qualification,N,M,0-35,London Region
630286,BBB,2014J,55.0,220,4,-1.0,100.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,Scotland
630301,DDD,2014B,89.25,357,4,0.0,80.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region
630315,BBB,2014B,40.5,162,4,-7.0,69.0,1,0,0,0,Pass,No Formal quals,N,F,35-55,Wales
630326,FFF,2014B,129.75,519,4,13.0,66.0,1,1,0,0,Pass,A Level or Equivalent,Y,M,0-35,West Midlands Region
630328,DDD,2014J,27.5,55,2,-1.0,65.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,West Midlands Region
630333,BBB,2014B,21.25,85,4,0.0,73.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Anglian Region
630343,BBB,2014J,65.33333333333333,196,3,-1.0,100.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,Yorkshire Region
630345,BBB,2014B,22.0,66,3,-2.0,58.0,1,0,0,1,Fail,Lower Than A Level,Y,F,0-35,South West Region
630354,DDD,2014J,20.333333333333332,61,3,0.0,80.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,South Region
630358,FFF,2014J,70.0,140,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,35-55,North Western Region
630359,DDD,2014B,1.0,1,1,8.0,22.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,East Midlands Region
630372,BBB,2014B,5.0,10,2,-1.0,72.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,Scotland
630380,DDD,2014J,25.25,101,4,-2.0,65.0,1,0,0,0,Pass,A Level or Equivalent,Y,M,0-35,South West Region
630393,BBB,2014B,46.25,185,4,-2.0,73.0,1,0,0,0,Distinction,HE Qualification,N,F,35-55,Scotland
630401,DDD,2014B,136.75,547,4,-1.0,62.0,1,0,0,1,Withdrawn,HE Qualification,N,M,0-35,North Region
630404,BBB,2014J,98.25,393,4,-2.0,1.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,Yorkshire Region
630415,BBB,2014B,89.75,359,4,0.0,61.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,East Anglian Region
630416,EEE,2014B,5.5,11,2,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,Scotland
630426,FFF,2014B,8.0,8,1,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,Scotland
630430,CCC,2014J,104.25,417,4,3.0,78.0,1,1,0,0,Pass,A Level or Equivalent,N,F,35-55,Ireland
630431,CCC,2014J,54.0,54,1,3.0,89.0,1,1,0,1,Fail,A Level or Equivalent,N,F,0-35,Ireland
630432,DDD,2014B,48.666666666666664,146,3,-10.0,90.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South West Region
630443,BBB,2014B,15.75,63,4,14.0,75.0,1,1,0,0,Pass,A Level or Equivalent,Y,F,0-35,West Midlands Region
630446,GGG,2014B,1.3333333333333333,4,3,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
630449,CCC,2014B,80.0,320,4,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,South West Region
630449,EEE,2014B,69.5,278,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
630451,BBB,2014B,45.5,182,4,-1.0,77.0,1,0,0,0,Distinction,A Level or Equivalent,N,F,35-55,East Midlands Region
630452,CCC,2014J,67.0,67,1,3.0,78.0,1,1,0,0,Pass,A Level or Equivalent,N,M,0-35,South Region
630452,FFF,2014B,99.25,397,4,0.0,72.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South Region
630467,CCC,2014J,98.0,392,4,3.0,89.0,1,1,0,0,Distinction,HE Qualification,N,M,35-55,London Region
630471,CCC,2014B,19.75,79,4,2.0,60.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
630476,BBB,2014B,6.75,27,4,-5.0,46.0,1,0,0,1,Withdrawn,Lower Than A Level,Y,F,35-55,North Western Region
630479,CCC,2014J,79.66666666666667,239,3,3.0,89.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,London Region
630479,FFF,2014B,133.25,533,4,-1.0,74.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,London Region
630488,FFF,2014B,99.0,396,4,-4.0,80.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Ireland
630491,FFF,2014B,116.5,466,4,-1.0,86.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,South Region
630496,GGG,2014B,14.25,57,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,35-55,East Midlands Region
630497,BBB,2014B,64.0,64,1,18.0,40.0,1,1,0,1,Fail,A Level or Equivalent,N,F,0-35,East Midlands Region
630514,CCC,2014B,38.0,38,1,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,East Midlands Region
630514,EEE,2014B,6.0,6,1,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,East Midlands Region
630519,CCC,2014J,157.75,631,4,3.0,89.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,East Midlands Region
630519,EEE,2014J,195.75,783,4,,,0,0,1,0,Pass,HE Qualification,N,M,0-35,East Midlands Region
630531,DDD,2014B,14.0,14,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,North Region
630540,CCC,2014B,98.0,392,4,2.0,30.0,1,1,0,1,Withdrawn,Lower Than A Level,N,F,0-35,East Midlands Region
630540,EEE,2014B,77.75,311,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,East Midlands Region
630541,EEE,2014J,126.0,504,4,,,0,0,0,0,Distinction,Lower Than A Level,N,M,0-35,North Western Region
630549,BBB,2014B,19.0,38,2,-3.0,67.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,West Midlands Region
630556,DDD,2014B,64.5,129,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,North Region
630561,BBB,2014B,94.0,376,4,-1.0,77.0,1,0,1,0,Pass,A Level or Equivalent,N,F,0-35,South West Region
630569,GGG,2014B,4.666666666666667,14,3,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,North Region
630573,CCC,2014B,192.0,768,4,2.0,60.0,1,1,1,1,Withdrawn,HE Qualification,N,M,0-35,East Anglian Region
630573,EEE,2014B,31.333333333333332,94,3,,,0,0,0,1,Withdrawn,HE Qualification,N,M,0-35,East Anglian Region
630574,FFF,2014B,41.0,164,4,-1.0,62.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,North Western Region
630585,CCC,2014B,201.0,804,4,2.0,40.0,1,1,1,1,Fail,Lower Than A Level,N,M,0-35,North Western Region
630585,EEE,2014B,70.0,280,4,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,North Western Region
630586,BBB,2014B,8.333333333333334,25,3,0.0,55.0,1,0,0,1,Fail,A Level or Equivalent,Y,F,0-35,West Midlands Region
630596,DDD,2014B,176.0,704,4,-2.0,88.0,1,0,0,0,Distinction,HE Qualification,N,F,35-55,South East Region
630597,BBB,2014J,3.0,3,1,-1.0,100.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
630606,CCC,2014B,242.75,971,4,2.0,50.0,1,1,1,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
630606,EEE,2014B,63.75,255,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
630608,BBB,2014B,144.0,576,4,-4.0,77.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,West Midlands Region
630613,CCC,2014B,118.25,473,4,2.0,80.0,1,1,0,0,Pass,A Level or Equivalent,N,F,0-35,East Anglian Region
630613,DDD,2014B,108.5,434,4,-4.0,76.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Anglian Region
630634,FFF,2014B,200.5,802,4,-19.0,74.0,1,0,1,0,Pass,HE Qualification,Y,M,35-55,Scotland
630635,CCC,2014B,32.75,131,4,2.0,80.0,1,1,0,1,Fail,A Level or Equivalent,N,M,35-55,London Region
630635,EEE,2014B,62.75,251,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,35-55,London Region
630653,FFF,2014B,57.0,57,1,0.0,62.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
630654,FFF,2014B,50.5,101,2,0.0,76.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,East Anglian Region
630655,FFF,2014B,67.0,268,4,-1.0,68.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Scotland
630657,CCC,2014B,30.666666666666668,92,3,2.0,30.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Region
630657,EEE,2014B,21.5,43,2,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,North Region
630671,FFF,2014B,136.0,544,4,-18.0,94.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,Ireland
630696,EEE,2014B,102.0,408,4,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,East Anglian Region
630697,BBB,2014J,19.0,38,2,-4.0,100.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Anglian Region
630716,BBB,2014J,62.5,250,4,-1.0,1.0,1,0,0,1,Fail,No Formal quals,N,F,0-35,Yorkshire Region
630718,BBB,2014B,99.25,397,4,-4.0,90.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
630722,EEE,2014B,56.25,225,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
630730,CCC,2014B,80.0,320,4,2.0,40.0,1,1,1,1,Fail,A Level or Equivalent,N,F,0-35,East Anglian Region
630734,FFF,2014B,186.5,746,4,-4.0,80.0,1,0,1,0,Pass,Lower Than A Level,N,M,35-55,North Region
630736,BBB,2014B,20.25,81,4,-2.0,68.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
630745,FFF,2014J,130.0,520,4,-1.0,74.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,London Region
630748,FFF,2014B,83.5,334,4,-2.0,78.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,South Region
630759,FFF,2014B,36.25,145,4,-1.0,80.0,1,0,0,1,Fail,No Formal quals,N,M,0-35,London Region
630762,GGG,2014B,22.0,22,1,,,0,0,0,1,Fail,Lower Than A Level,Y,F,0-35,South Region
630763,BBB,2014B,11.0,33,3,-3.0,47.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,South East Region
630770,GGG,2014B,19.0,57,3,,,0,0,0,0,Distinction,Lower Than A Level,N,F,35-55,Yorkshire Region
630773,BBB,2014J,20.0,80,4,-1.0,75.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,Wales
630774,DDD,2014B,82.66666666666667,248,3,-5.0,82.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,Scotland
630775,DDD,2014J,2.0,2,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,East Anglian Region
630776,GGG,2014B,73.75,295,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,London Region
630778,BBB,2014B,13.0,26,2,-2.0,54.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,Wales
630787,GGG,2014B,8.75,35,4,,,0,0,0,0,Pass,Lower Than A Level,Y,F,0-35,South East Region
630788,GGG,2014B,24.5,98,4,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,London Region
630794,BBB,2014B,59.25,237,4,6.0,66.0,1,1,0,1,Fail,Lower Than A Level,N,F,35-55,Scotland
630804,FFF,2014B,88.0,352,4,-1.0,62.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Yorkshire Region
